id,name,age,gender,phone_number
6695,Bekzod,57,Erkak,9.98906E+11
6696,Dilnoza,37,Ayol,9.98971E+11
6697,Sherzod,64,Erkak,9.98974E+11
6698,Sherzod,21,Erkak,9.98909E+11
6699,Ulug'bek,65,Erkak,9.98905E+11
6700,Sitora,21,Ayol,9.98337E+11
6701,Sardor,45,Erkak,9.98333E+11
6702,Sherzod,36,Erkak,9.98906E+11
6703,Ali,45,Erkak,9.98905E+11
6704,Bekzod,22,Erkak,9.98336E+11
6705,Dilnoza,40,Ayol,9.98907E+11
6706,Nigora,24,Ayol,9.98975E+11
6707,Dilnoza,64,Ayol,9.98336E+11
6708,Sitora,48,Ayol,9.98903E+11
6709,Malika,60,Ayol,9.98978E+11
6710,Shahzod,40,Erkak,9.98338E+11
6711,Malika,49,Ayol,9.98973E+11
6712,Ulug'bek,51,Erkak,9.98979E+11
6713,Ali,56,Erkak,9.98903E+11
6714,Sitora,47,Ayol,9.98904E+11
6715,Sherzod,44,Erkak,9.98971E+11
6716,Ali,60,Erkak,9.98908E+11
6717,Malika,35,Ayol,9.98905E+11
6718,Javlon,53,Erkak,9.98909E+11
6719,Dilnoza,42,Ayol,9.98978E+11
6720,Mehriniso,45,Ayol,9.98337E+11
6721,Bekzod,65,Erkak,9.98335E+11
6722,Shahnoza,24,Ayol,9.98331E+11
6723,Dilnoza,50,Ayol,9.98339E+11
6724,Sitora,44,Ayol,9.98336E+11
6725,Sherzod,54,Erkak,9.98333E+11
6726,Dilnoza,27,Ayol,9.98337E+11
6727,Sitora,40,Ayol,9.98972E+11
6728,Shahnoza,29,Ayol,9.98332E+11
6729,Aziz,35,Erkak,9.98973E+11
6730,Nargiza,20,Ayol,9.98902E+11
6731,Sardor,20,Erkak,9.98972E+11
6732,Sardor,60,Erkak,9.98974E+11
6733,Sitora,30,Ayol,9.98332E+11
6734,Sitora,41,Ayol,9.98338E+11
6735,Sardor,20,Erkak,9.98908E+11
6736,Kamol,32,Erkak,9.98338E+11
6737,Shahnoza,27,Ayol,9.9898E+11
6738,Bekzod,64,Erkak,9.98972E+11
6739,Sitora,23,Ayol,9.98974E+11
6740,Nargiza,57,Ayol,9.98907E+11
6741,Shahzod,48,Erkak,9.98905E+11
6742,Nargiza,21,Ayol,9.98972E+11
6743,Dilnoza,57,Ayol,9.98907E+11
6744,Dilnoza,30,Ayol,9.98906E+11
6745,Mehriniso,36,Ayol,9.98333E+11
6746,Kamol,49,Erkak,9.98974E+11
6747,Aziz,28,Erkak,9.98971E+11
6748,Mehriniso,52,Ayol,9.98903E+11
6749,Nargiza,62,Ayol,9.98902E+11
6750,Sherzod,49,Erkak,9.98978E+11
6751,Shahnoza,41,Ayol,9.98903E+11
6752,Sitora,30,Ayol,9.9898E+11
6753,Sherzod,22,Erkak,9.98904E+11
6754,Zilola,56,Ayol,9.98909E+11
6755,Aziz,65,Erkak,9.98333E+11
6756,Malika,37,Ayol,9.98338E+11
6757,Zilola,32,Ayol,9.98339E+11
6758,Javlon,42,Erkak,9.98904E+11
6759,Sitora,59,Ayol,9.98976E+11
6760,Sitora,23,Ayol,9.98978E+11
6761,Ali,65,Erkak,9.98905E+11
6762,Sherzod,31,Erkak,9.98972E+11
6763,Nigora,52,Ayol,9.98976E+11
6764,Malika,26,Ayol,9.98974E+11
6765,Nigora,45,Ayol,9.98978E+11
6766,Zilola,39,Ayol,9.98904E+11
6767,Dilnoza,18,Ayol,9.98978E+11
6768,Javlon,54,Erkak,9.98974E+11
6769,Aziz,28,Erkak,9.98903E+11
6770,Ali,51,Erkak,9.98973E+11
6771,Ulug'bek,37,Erkak,9.98334E+11
6772,Shahzod,52,Erkak,9.98902E+11
6773,Malika,54,Ayol,9.98977E+11
6774,Malika,48,Ayol,9.9898E+11
6775,Aziz,63,Erkak,9.98338E+11
6776,Bekzod,59,Erkak,9.98978E+11
6777,Ali,37,Erkak,9.98906E+11
6778,Nigora,42,Ayol,9.98975E+11
6779,Bekzod,28,Erkak,9.98338E+11
6780,Shahnoza,24,Ayol,9.98973E+11
6781,Ali,37,Erkak,9.98972E+11
6782,Ulug'bek,60,Erkak,9.98904E+11
6783,Javlon,53,Erkak,9.98978E+11
6784,Bekzod,62,Erkak,9.98978E+11
6785,Ulug'bek,35,Erkak,9.9834E+11
6786,Malika,24,Ayol,9.98905E+11
6787,Ali,63,Erkak,9.98904E+11
6788,Zilola,48,Ayol,9.98336E+11
6789,Shahzod,65,Erkak,9.98975E+11
6790,Bekzod,50,Erkak,9.9891E+11
6791,Shahnoza,30,Ayol,9.98909E+11
6792,Nargiza,31,Ayol,9.98338E+11
6793,Sardor,27,Erkak,9.98903E+11
6794,Shahzod,48,Erkak,9.98339E+11
6795,Sitora,29,Ayol,9.98908E+11
6796,Mehriniso,24,Ayol,9.98905E+11
6797,Aziz,43,Erkak,9.98334E+11
6798,Bekzod,27,Erkak,9.98909E+11
6799,Bekzod,23,Erkak,9.98332E+11
6800,Ulug'bek,64,Erkak,9.9891E+11
6801,Malika,44,Ayol,9.98334E+11
6802,Nargiza,33,Ayol,9.98907E+11
6803,Zilola,30,Ayol,9.98332E+11
6804,Javlon,53,Erkak,9.98977E+11
6805,Sitora,38,Ayol,9.98972E+11
6806,Sitora,21,Ayol,9.98336E+11
6807,Sardor,48,Erkak,9.98901E+11
6808,Zilola,48,Ayol,9.98905E+11
6809,Mehriniso,41,Ayol,9.98974E+11
6810,Aziz,59,Erkak,9.98977E+11
6811,Ali,20,Erkak,9.98974E+11
6812,Ulug'bek,52,Erkak,9.98338E+11
6813,Nargiza,39,Ayol,9.98977E+11
6814,Mehriniso,29,Ayol,9.98907E+11
6815,Shahnoza,38,Ayol,9.98335E+11
6816,Shahzod,22,Erkak,9.98335E+11
6817,Ulug'bek,45,Erkak,9.98908E+11
6818,Nargiza,25,Ayol,9.98905E+11
6819,Javlon,42,Erkak,9.98977E+11
6820,Mehriniso,19,Ayol,9.98908E+11
6821,Javlon,57,Erkak,9.98971E+11
6822,Nigora,63,Ayol,9.98971E+11
6823,Nigora,44,Ayol,9.98973E+11
6824,Sherzod,60,Erkak,9.98974E+11
6825,Javlon,60,Erkak,9.98909E+11
6826,Zilola,19,Ayol,9.98903E+11
6827,Ulug'bek,40,Erkak,9.9891E+11
6828,Nigora,64,Ayol,9.98976E+11
6829,Dilnoza,40,Ayol,9.98906E+11
6830,Nigora,62,Ayol,9.98906E+11
6831,Sitora,54,Ayol,9.98975E+11
6832,Dilnoza,65,Ayol,9.98338E+11
6833,Nigora,25,Ayol,9.98907E+11
6834,Javlon,51,Erkak,9.98908E+11
6835,Kamol,18,Erkak,9.98336E+11
6836,Kamol,45,Erkak,9.98339E+11
6837,Sardor,63,Erkak,9.98976E+11
6838,Bekzod,23,Erkak,9.98974E+11
6839,Shahzod,18,Erkak,9.98338E+11
6840,Nargiza,50,Ayol,9.98902E+11
6841,Bekzod,61,Erkak,9.98906E+11
6842,Ulug'bek,28,Erkak,9.98904E+11
6843,Shahzod,65,Erkak,9.98973E+11
6844,Dilnoza,52,Ayol,9.98901E+11
6845,Kamol,24,Erkak,9.98972E+11
6846,Nargiza,33,Ayol,9.98335E+11
6847,Zilola,40,Ayol,9.98977E+11
6848,Aziz,32,Erkak,9.98909E+11
6849,Ulug'bek,31,Erkak,9.98905E+11
6850,Ulug'bek,20,Erkak,9.9898E+11
6851,Nargiza,30,Ayol,9.98903E+11
6852,Sitora,53,Ayol,9.98907E+11
6853,Bekzod,29,Erkak,9.98339E+11
6854,Javlon,19,Erkak,9.98976E+11
6855,Nigora,63,Ayol,9.98338E+11
6856,Zilola,47,Ayol,9.98337E+11
6857,Kamol,34,Erkak,9.98906E+11
6858,Shahnoza,55,Ayol,9.98904E+11
6859,Ulug'bek,19,Erkak,9.98901E+11
6860,Shahnoza,44,Ayol,9.98907E+11
6861,Ali,29,Erkak,9.98977E+11
6862,Shahnoza,24,Ayol,9.98334E+11
6863,Ali,24,Erkak,9.98906E+11
6864,Kamol,43,Erkak,9.98335E+11
6865,Sardor,18,Erkak,9.98974E+11
6866,Sitora,36,Ayol,9.98904E+11
6867,Sardor,39,Erkak,9.98334E+11
6868,Sherzod,44,Erkak,9.98338E+11
6869,Bekzod,27,Erkak,9.98976E+11
6870,Sherzod,54,Erkak,9.98906E+11
6871,Sardor,52,Erkak,9.98335E+11
6872,Nigora,18,Ayol,9.98976E+11
6873,Kamol,33,Erkak,9.98904E+11
6874,Shahnoza,41,Ayol,9.98976E+11
6875,Shahzod,32,Erkak,9.98909E+11
6876,Shahnoza,50,Ayol,9.98976E+11
6877,Sherzod,57,Erkak,9.98975E+11
6878,Sherzod,56,Erkak,9.98331E+11
6879,Zilola,38,Ayol,9.98338E+11
6880,Zilola,59,Ayol,9.98905E+11
6881,Nargiza,24,Ayol,9.98334E+11
6882,Kamol,65,Erkak,9.98903E+11
6883,Zilola,39,Ayol,9.98901E+11
6884,Sitora,43,Ayol,9.98333E+11
6885,Kamol,62,Erkak,9.98337E+11
6886,Zilola,59,Ayol,9.98977E+11
6887,Mehriniso,49,Ayol,9.98334E+11
6888,Malika,31,Ayol,9.98975E+11
6889,Dilnoza,22,Ayol,9.98337E+11
6890,Ali,45,Erkak,9.98335E+11
6891,Nigora,43,Ayol,9.98338E+11
6892,Bekzod,22,Erkak,9.98976E+11
6893,Ali,51,Erkak,9.98975E+11
6894,Nigora,34,Ayol,9.98975E+11
6895,Shahnoza,53,Ayol,9.98337E+11
6896,Nargiza,19,Ayol,9.98336E+11
6897,Kamol,42,Erkak,9.98337E+11
6898,Aziz,36,Erkak,9.98903E+11
6899,Bekzod,32,Erkak,9.98979E+11
6900,Sherzod,60,Erkak,9.98907E+11
6901,Sherzod,25,Erkak,9.98971E+11
6902,Zilola,26,Ayol,9.98977E+11
6903,Ulug'bek,44,Erkak,9.98906E+11
6904,Malika,29,Ayol,9.98904E+11
6905,Malika,28,Ayol,9.98332E+11
6906,Bekzod,19,Erkak,9.98334E+11
6907,Bekzod,61,Erkak,9.98971E+11
6908,Dilnoza,31,Ayol,9.98335E+11
6909,Malika,22,Ayol,9.98339E+11
6910,Mehriniso,61,Ayol,9.98332E+11
6911,Aziz,35,Erkak,9.98975E+11
6912,Malika,24,Ayol,9.98336E+11
6913,Sardor,52,Erkak,9.98972E+11
6914,Javlon,59,Erkak,9.98336E+11
6915,Sherzod,45,Erkak,9.98973E+11
6916,Sitora,35,Ayol,9.98333E+11
6917,Malika,35,Ayol,9.98331E+11
6918,Sitora,50,Ayol,9.98904E+11
6919,Sardor,41,Erkak,9.98336E+11
6920,Mehriniso,46,Ayol,9.98979E+11
6921,Zilola,37,Ayol,9.98974E+11
6922,Dilnoza,44,Ayol,9.98338E+11
6923,Sardor,45,Erkak,9.98973E+11
6924,Malika,65,Ayol,9.98975E+11
6925,Sherzod,41,Erkak,9.98337E+11
6926,Bekzod,51,Erkak,9.98337E+11
6927,Bekzod,23,Erkak,9.98331E+11
6928,Nargiza,63,Ayol,9.98977E+11
6929,Sitora,59,Ayol,9.98975E+11
6930,Bekzod,44,Erkak,9.9898E+11
6931,Ali,27,Erkak,9.98976E+11
6932,Nigora,61,Ayol,9.9891E+11
6933,Mehriniso,44,Ayol,9.98908E+11
6934,Shahnoza,58,Ayol,9.98903E+11
6935,Ulug'bek,65,Erkak,9.98978E+11
6936,Nargiza,31,Ayol,9.98979E+11
6937,Aziz,58,Erkak,9.98975E+11
6938,Ali,43,Erkak,9.98975E+11
6939,Javlon,63,Erkak,9.98974E+11
6940,Mehriniso,58,Ayol,9.98906E+11
6941,Ali,65,Erkak,9.98336E+11
6942,Sitora,39,Ayol,9.98335E+11
6943,Zilola,37,Ayol,9.98336E+11
6944,Sitora,57,Ayol,9.98332E+11
6945,Ulug'bek,34,Erkak,9.98972E+11
6946,Malika,20,Ayol,9.98977E+11
6947,Malika,46,Ayol,9.98976E+11
6948,Shahnoza,36,Ayol,9.98903E+11
6949,Nargiza,34,Ayol,9.98901E+11
6950,Zilola,22,Ayol,9.98332E+11
6951,Ali,62,Erkak,9.98972E+11
6952,Kamol,41,Erkak,9.98906E+11
6953,Nargiza,21,Ayol,9.98979E+11
6954,Ali,50,Erkak,9.98976E+11
6955,Dilnoza,28,Ayol,9.98337E+11
6956,Kamol,27,Erkak,9.98338E+11
6957,Nargiza,21,Ayol,9.98339E+11
6958,Sardor,60,Erkak,9.98902E+11
6959,Javlon,32,Erkak,9.98974E+11
6960,Nigora,61,Ayol,9.98901E+11
6961,Javlon,60,Erkak,9.98978E+11
6962,Nigora,51,Ayol,9.98909E+11
6963,Malika,31,Ayol,9.98334E+11
6964,Nigora,42,Ayol,9.98336E+11
6965,Ulug'bek,48,Erkak,9.98906E+11
6966,Bekzod,26,Erkak,9.98906E+11
6967,Ali,35,Erkak,9.98337E+11
6968,Dilnoza,25,Ayol,9.98904E+11
6969,Malika,46,Ayol,9.98979E+11
6970,Shahnoza,40,Ayol,9.98974E+11
6971,Sitora,65,Ayol,9.98336E+11
6972,Ali,55,Erkak,9.98334E+11
6973,Sherzod,42,Erkak,9.98973E+11
6974,Mehriniso,32,Ayol,9.98973E+11
6975,Nigora,26,Ayol,9.98334E+11
6976,Shahnoza,57,Ayol,9.98339E+11
6977,Sherzod,38,Erkak,9.98909E+11
6978,Sitora,23,Ayol,9.98334E+11
6979,Ulug'bek,43,Erkak,9.98334E+11
6980,Zilola,45,Ayol,9.98973E+11
6981,Ulug'bek,40,Erkak,9.98972E+11
6982,Mehriniso,61,Ayol,9.98908E+11
6983,Javlon,29,Erkak,9.98975E+11
6984,Kamol,24,Erkak,9.98335E+11
6985,Javlon,20,Erkak,9.98975E+11
6986,Nigora,27,Ayol,9.98973E+11
6987,Sitora,25,Ayol,9.98336E+11
6988,Sardor,41,Erkak,9.98972E+11
6989,Javlon,65,Erkak,9.98902E+11
6990,Mehriniso,51,Ayol,9.98909E+11
6991,Shahnoza,33,Ayol,9.98903E+11
6992,Sherzod,31,Erkak,9.98976E+11
6993,Aziz,39,Erkak,9.98973E+11
6994,Javlon,22,Erkak,9.98339E+11
6995,Sherzod,65,Erkak,9.98338E+11
6996,Nigora,59,Ayol,9.98906E+11
6997,Ali,52,Erkak,9.98976E+11
6998,Sitora,30,Ayol,9.98336E+11
6999,Nargiza,59,Ayol,9.98907E+11
7000,Sherzod,19,Erkak,9.9898E+11
7001,Bekzod,25,Erkak,9.98338E+11
7002,Aziz,34,Erkak,9.98901E+11
7003,Shahnoza,45,Ayol,9.98972E+11
7004,Sardor,37,Erkak,9.98338E+11
7005,Malika,57,Ayol,9.98979E+11
7006,Ali,48,Erkak,9.98974E+11
7007,Kamol,34,Erkak,9.98903E+11
7008,Mehriniso,45,Ayol,9.98977E+11
7009,Shahnoza,61,Ayol,9.98972E+11
7010,Ali,51,Erkak,9.98904E+11
7011,Bekzod,37,Erkak,9.98336E+11
7012,Zilola,21,Ayol,9.98338E+11
7013,Ulug'bek,58,Erkak,9.98979E+11
7014,Shahzod,40,Erkak,9.9898E+11
7015,Nargiza,41,Ayol,9.98335E+11
7016,Javlon,40,Erkak,9.9891E+11
7017,Shahzod,41,Erkak,9.98338E+11
7018,Ali,40,Erkak,9.98902E+11
7019,Sitora,28,Ayol,9.98907E+11
7020,Nargiza,19,Ayol,9.98973E+11
7021,Ali,37,Erkak,9.98975E+11
7022,Shahzod,19,Erkak,9.98978E+11
7023,Zilola,35,Ayol,9.98975E+11
7024,Kamol,40,Erkak,9.98974E+11
7025,Mehriniso,29,Ayol,9.98337E+11
7026,Shahnoza,39,Ayol,9.98335E+11
7027,Malika,32,Ayol,9.98909E+11
7028,Bekzod,29,Erkak,9.98333E+11
7029,Nigora,23,Ayol,9.98338E+11
7030,Javlon,50,Erkak,9.98975E+11
7031,Ali,58,Erkak,9.98977E+11
7032,Shahnoza,59,Ayol,9.98977E+11
7033,Dilnoza,59,Ayol,9.98901E+11
7034,Sardor,27,Erkak,9.98332E+11
7035,Dilnoza,60,Ayol,9.98335E+11
7036,Sitora,37,Ayol,9.98904E+11
7037,Nargiza,28,Ayol,9.98907E+11
7038,Mehriniso,35,Ayol,9.98973E+11
7039,Shahnoza,60,Ayol,9.98902E+11
7040,Nigora,44,Ayol,9.98336E+11
7041,Zilola,47,Ayol,9.98979E+11
7042,Zilola,56,Ayol,9.98332E+11
7043,Sherzod,47,Erkak,9.98974E+11
7044,Aziz,46,Erkak,9.98339E+11
7045,Sitora,48,Ayol,9.98905E+11
7046,Javlon,58,Erkak,9.98978E+11
7047,Dilnoza,60,Ayol,9.98905E+11
7048,Dilnoza,61,Ayol,9.98906E+11
7049,Ali,38,Erkak,9.98335E+11
7050,Ali,18,Erkak,9.98979E+11
7051,Sardor,31,Erkak,9.98979E+11
7052,Sardor,29,Erkak,9.98974E+11
7053,Shahzod,35,Erkak,9.98978E+11
7054,Ali,62,Erkak,9.98333E+11
7055,Shahnoza,55,Ayol,9.98337E+11
7056,Sherzod,38,Erkak,9.98973E+11
7057,Dilnoza,23,Ayol,9.98901E+11
7058,Ulug'bek,46,Erkak,9.98333E+11
7059,Mehriniso,43,Ayol,9.98337E+11
7060,Sitora,28,Ayol,9.98339E+11
7061,Ulug'bek,25,Erkak,9.98974E+11
7062,Malika,28,Ayol,9.98971E+11
7063,Shahnoza,32,Ayol,9.98903E+11
7064,Javlon,22,Erkak,9.98339E+11
7065,Nargiza,32,Ayol,9.98908E+11
7066,Kamol,18,Erkak,9.98976E+11
7067,Shahzod,31,Erkak,9.9891E+11
7068,Javlon,42,Erkak,9.98331E+11
7069,Bekzod,49,Erkak,9.98332E+11
7070,Nargiza,23,Ayol,9.98332E+11
7071,Kamol,35,Erkak,9.98907E+11
7072,Sardor,25,Erkak,9.98974E+11
7073,Malika,23,Ayol,9.98902E+11
7074,Sitora,41,Ayol,9.98334E+11
7075,Mehriniso,20,Ayol,9.98901E+11
7076,Mehriniso,57,Ayol,9.98335E+11
7077,Sardor,32,Erkak,9.98333E+11
7078,Nigora,44,Ayol,9.98977E+11
7079,Kamol,60,Erkak,9.98909E+11
7080,Ali,50,Erkak,9.98979E+11
7081,Ali,18,Erkak,9.98975E+11
7082,Mehriniso,61,Ayol,9.98975E+11
7083,Zilola,51,Ayol,9.98333E+11
7084,Malika,64,Ayol,9.98907E+11
7085,Malika,31,Ayol,9.98975E+11
7086,Kamol,53,Erkak,9.98972E+11
7087,Nigora,58,Ayol,9.98336E+11
7088,Malika,61,Ayol,9.98978E+11
7089,Sardor,29,Erkak,9.98909E+11
7090,Javlon,48,Erkak,9.98904E+11
7091,Shahnoza,50,Ayol,9.98978E+11
7092,Dilnoza,44,Ayol,9.98906E+11
7093,Ulug'bek,20,Erkak,9.98901E+11
7094,Nigora,23,Ayol,9.98971E+11
7095,Shahnoza,29,Ayol,9.98908E+11
7096,Javlon,29,Erkak,9.98906E+11
7097,Aziz,39,Erkak,9.98335E+11
7098,Bekzod,44,Erkak,9.98335E+11
7099,Shahnoza,58,Ayol,9.98978E+11
7100,Sherzod,43,Erkak,9.98336E+11
7101,Mehriniso,46,Ayol,9.98971E+11
7102,Sitora,62,Ayol,9.98976E+11
7103,Ali,31,Erkak,9.98334E+11
7104,Nigora,59,Ayol,9.98909E+11
7105,Kamol,36,Erkak,9.98902E+11
7106,Mehriniso,22,Ayol,9.98335E+11
7107,Sherzod,50,Erkak,9.98903E+11
7108,Ulug'bek,61,Erkak,9.98978E+11
7109,Sherzod,55,Erkak,9.98907E+11
7110,Ulug'bek,50,Erkak,9.98974E+11
7111,Shahzod,51,Erkak,9.98901E+11
7112,Javlon,28,Erkak,9.98338E+11
7113,Bekzod,19,Erkak,9.98334E+11
7114,Ali,63,Erkak,9.98905E+11
7115,Sherzod,49,Erkak,9.98974E+11
7116,Shahzod,57,Erkak,9.98338E+11
7117,Sherzod,35,Erkak,9.98976E+11
7118,Shahnoza,34,Ayol,9.98909E+11
7119,Mehriniso,48,Ayol,9.98979E+11
7120,Shahzod,19,Erkak,9.98907E+11
7121,Kamol,55,Erkak,9.9891E+11
7122,Javlon,54,Erkak,9.9898E+11
7123,Kamol,51,Erkak,9.98335E+11
7124,Zilola,61,Ayol,9.98974E+11
7125,Shahnoza,52,Ayol,9.98331E+11
7126,Aziz,42,Erkak,9.98337E+11
7127,Ulug'bek,28,Erkak,9.98331E+11
7128,Malika,45,Ayol,9.98979E+11
7129,Nargiza,54,Ayol,9.98335E+11
7130,Ulug'bek,41,Erkak,9.9898E+11
7131,Sherzod,56,Erkak,9.9834E+11
7132,Sitora,61,Ayol,9.98909E+11
7133,Shahnoza,25,Ayol,9.98335E+11
7134,Sardor,35,Erkak,9.98332E+11
7135,Ulug'bek,54,Erkak,9.9891E+11
7136,Mehriniso,31,Ayol,9.98336E+11
7137,Javlon,53,Erkak,9.98974E+11
7138,Nargiza,46,Ayol,9.98903E+11
7139,Sardor,20,Erkak,9.98973E+11
7140,Aziz,27,Erkak,9.98907E+11
7141,Javlon,34,Erkak,9.98901E+11
7142,Aziz,26,Erkak,9.98333E+11
7143,Nigora,25,Ayol,9.98332E+11
7144,Sherzod,23,Erkak,9.98334E+11
7145,Sardor,56,Erkak,9.98904E+11
7146,Sardor,30,Erkak,9.98971E+11
7147,Mehriniso,38,Ayol,9.98973E+11
7148,Nargiza,41,Ayol,9.98906E+11
7149,Shahnoza,61,Ayol,9.98907E+11
7150,Javlon,55,Erkak,9.98978E+11
7151,Dilnoza,53,Ayol,9.98907E+11
7152,Sitora,32,Ayol,9.98903E+11
7153,Sardor,39,Erkak,9.98978E+11
7154,Dilnoza,55,Ayol,9.98976E+11
7155,Javlon,38,Erkak,9.98973E+11
7156,Kamol,61,Erkak,9.98336E+11
7157,Malika,20,Ayol,9.98908E+11
7158,Nigora,61,Ayol,9.98977E+11
7159,Nigora,33,Ayol,9.98336E+11
7160,Mehriniso,53,Ayol,9.98335E+11
7161,Ali,62,Erkak,9.98979E+11
7162,Sardor,54,Erkak,9.98904E+11
7163,Nigora,64,Ayol,9.98904E+11
7164,Ulug'bek,58,Erkak,9.98909E+11
7165,Shahnoza,39,Ayol,9.98332E+11
7166,Sitora,63,Ayol,9.98333E+11
7167,Dilnoza,34,Ayol,9.98905E+11
7168,Dilnoza,64,Ayol,9.98976E+11
7169,Dilnoza,37,Ayol,9.98334E+11
7170,Shahnoza,35,Ayol,9.98904E+11
7171,Mehriniso,24,Ayol,9.98905E+11
7172,Nargiza,45,Ayol,9.98335E+11
7173,Zilola,40,Ayol,9.98336E+11
7174,Javlon,63,Erkak,9.98907E+11
7175,Sherzod,43,Erkak,9.98973E+11
7176,Zilola,63,Ayol,9.98903E+11
7177,Sherzod,28,Erkak,9.98974E+11
7178,Nigora,57,Ayol,9.98909E+11
7179,Ulug'bek,37,Erkak,9.98906E+11
7180,Sherzod,40,Erkak,9.98903E+11
7181,Sherzod,33,Erkak,9.98336E+11
7182,Nigora,35,Ayol,9.98909E+11
7183,Sardor,45,Erkak,9.98971E+11
7184,Bekzod,39,Erkak,9.9891E+11
7185,Nigora,50,Ayol,9.98978E+11
7186,Ulug'bek,36,Erkak,9.98907E+11
7187,Bekzod,52,Erkak,9.98337E+11
7188,Malika,30,Ayol,9.98973E+11
7189,Nigora,25,Ayol,9.98906E+11
7190,Zilola,28,Ayol,9.98332E+11
7191,Aziz,39,Erkak,9.98336E+11
7192,Ulug'bek,39,Erkak,9.98974E+11
7193,Sardor,28,Erkak,9.98972E+11
7194,Mehriniso,40,Ayol,9.98971E+11
7195,Sherzod,51,Erkak,9.98907E+11
7196,Sitora,23,Ayol,9.98333E+11
7197,Nigora,42,Ayol,9.98338E+11
7198,Aziz,51,Erkak,9.98905E+11
7199,Mehriniso,44,Ayol,9.98909E+11
7200,Nigora,53,Ayol,9.98906E+11
7201,Shahzod,26,Erkak,9.98908E+11
7202,Dilnoza,31,Ayol,9.9891E+11
7203,Shahzod,49,Erkak,9.98971E+11
7204,Mehriniso,19,Ayol,9.98336E+11
7205,Bekzod,40,Erkak,9.98339E+11
7206,Malika,22,Ayol,9.98974E+11
7207,Shahzod,50,Erkak,9.98908E+11
7208,Dilnoza,21,Ayol,9.98332E+11
7209,Sardor,41,Erkak,9.9891E+11
7210,Kamol,64,Erkak,9.98978E+11
7211,Javlon,28,Erkak,9.98977E+11
7212,Zilola,22,Ayol,9.98976E+11
7213,Nargiza,37,Ayol,9.98978E+11
7214,Ali,38,Erkak,9.98909E+11
7215,Aziz,49,Erkak,9.98331E+11
7216,Nigora,28,Ayol,9.98972E+11
7217,Bekzod,55,Erkak,9.98978E+11
7218,Nargiza,27,Ayol,9.98974E+11
7219,Shahnoza,53,Ayol,9.98974E+11
7220,Malika,49,Ayol,9.98973E+11
7221,Javlon,34,Erkak,9.98974E+11
7222,Mehriniso,61,Ayol,9.98909E+11
7223,Aziz,34,Erkak,9.9891E+11
7224,Aziz,37,Erkak,9.9898E+11
7225,Shahzod,31,Erkak,9.98333E+11
7226,Mehriniso,20,Ayol,9.98335E+11
7227,Dilnoza,39,Ayol,9.98904E+11
7228,Aziz,56,Erkak,9.9898E+11
7229,Sardor,19,Erkak,9.98972E+11
7230,Nargiza,43,Ayol,9.98333E+11
7231,Shahzod,42,Erkak,9.98976E+11
7232,Nigora,63,Ayol,9.98976E+11
7233,Mehriniso,60,Ayol,9.98979E+11
7234,Kamol,49,Erkak,9.98337E+11
7235,Zilola,35,Ayol,9.98902E+11
7236,Ulug'bek,44,Erkak,9.98976E+11
7237,Sherzod,61,Erkak,9.98906E+11
7238,Sardor,65,Erkak,9.98977E+11
7239,Javlon,61,Erkak,9.98331E+11
7240,Ulug'bek,38,Erkak,9.9891E+11
7241,Malika,30,Ayol,9.98331E+11
7242,Shahnoza,56,Ayol,9.98972E+11
7243,Sitora,54,Ayol,9.98906E+11
7244,Mehriniso,53,Ayol,9.98977E+11
7245,Bekzod,65,Erkak,9.98339E+11
7246,Sardor,65,Erkak,9.98906E+11
7247,Shahnoza,61,Ayol,9.98978E+11
7248,Sitora,48,Ayol,9.98908E+11
7249,Ali,37,Erkak,9.98334E+11
7250,Ali,32,Erkak,9.98908E+11
7251,Mehriniso,21,Ayol,9.98335E+11
7252,Nargiza,36,Ayol,9.98334E+11
7253,Kamol,65,Erkak,9.98908E+11
7254,Ali,21,Erkak,9.98973E+11
7255,Javlon,20,Erkak,9.98973E+11
7256,Malika,48,Ayol,9.98333E+11
7257,Aziz,20,Erkak,9.98971E+11
7258,Bekzod,61,Erkak,9.98331E+11
7259,Nigora,52,Ayol,9.98978E+11
7260,Zilola,60,Ayol,9.98901E+11
7261,Malika,28,Ayol,9.98905E+11
7262,Bekzod,51,Erkak,9.98908E+11
7263,Aziz,65,Erkak,9.98902E+11
7264,Shahzod,48,Erkak,9.9891E+11
7265,Ali,36,Erkak,9.98975E+11
7266,Ulug'bek,65,Erkak,9.98903E+11
7267,Dilnoza,31,Ayol,9.98336E+11
7268,Malika,46,Ayol,9.98337E+11
7269,Dilnoza,22,Ayol,9.98979E+11
7270,Mehriniso,37,Ayol,9.98332E+11
7271,Sitora,21,Ayol,9.98336E+11
7272,Bekzod,54,Erkak,9.98979E+11
7273,Kamol,60,Erkak,9.98972E+11
7274,Sitora,46,Ayol,9.98332E+11
7275,Shahzod,46,Erkak,9.9891E+11
7276,Shahnoza,54,Ayol,9.98903E+11
7277,Sherzod,29,Erkak,9.98978E+11
7278,Zilola,29,Ayol,9.9891E+11
7279,Aziz,47,Erkak,9.98973E+11
7280,Shahnoza,48,Ayol,9.98975E+11
7281,Sitora,24,Ayol,9.98975E+11
7282,Ulug'bek,41,Erkak,9.98903E+11
7283,Shahzod,30,Erkak,9.98337E+11
7284,Aziz,20,Erkak,9.98907E+11
7285,Ali,32,Erkak,9.98974E+11
